,Make,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
6402,Subaru,2016,0,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,36,26,640,22045
6403,Subaru,2016,0,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,36,26,640,27145
6404,Subaru,2016,0,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,36,26,640,24145
6405,Subaru,2017,0,256.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,28,20,640,31640
6406,Subaru,2017,0,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,34,25,640,23995
6407,Subaru,2017,0,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,34,25,640,21995
6408,Subaru,2017,0,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,34,25,640,25995
6409,Subaru,2017,0,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,34,25,640,28840
6410,Acura,1993,0,200.0,6.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,23,15,204,2000
6411,Acura,1993,0,200.0,6.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,23,16,204,2060
6412,Acura,1993,0,230.0,6.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,23,15,204,2042
6413,Acura,1993,0,200.0,6.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,23,16,204,2000
6414,Acura,1993,0,230.0,6.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,23,15,204,2000
6415,Acura,1994,0,230.0,6.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,24,16,204,2181
6416,Acura,1994,0,200.0,6.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,23,16,204,2028
6417,Acura,1994,0,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,22,17,204,2063
6418,Acura,1994,0,230.0,6.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,24,16,204,2066
6419,Acura,1994,0,230.0,6.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,24,16,204,2384
6420,Acura,1995,0,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,22,17,204,2356
6421,Acura,1995,0,230.0,6.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,24,16,204,2506
6422,Acura,1995,0,230.0,6.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,24,16,204,2265
6423,Acura,1995,0,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,22,17,204,2144
6424,Acura,1995,0,200.0,6.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,23,16,204,2135
6425,Acura,1995,0,230.0,6.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,24,16,204,2066
6426,Buick,2003,0,205.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,17,155,25645
6427,Buick,2003,0,205.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,17,155,31420
6428,Buick,2004,0,205.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,18,155,26040
6429,Buick,2004,0,205.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,18,155,32085
6430,Buick,2005,0,205.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,18,155,26725
6431,Buick,2005,0,205.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,18,155,32385
6432,Maserati,2017,0,424.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,19,14,238,83000
6433,Maserati,2017,0,345.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,20,14,238,72000
6434,Lexus,2012,0,552.0,10.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,16,11,454,375000
6435,Chrysler,1999,0,253.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,24,16,1013,2000
6436,Chrysler,2000,0,253.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,24,16,1013,2087
6437,Chrysler,2001,0,253.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,24,16,1013,28680
6438,Subaru,1992,0,90.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,28,22,640,2000
6439,Subaru,1992,0,90.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,29,22,640,2000
6440,Subaru,1992,0,90.0,4.0,MANUAL,four wheel drive,4.0,Compact,Wagon,26,21,640,2000
6441,Subaru,1992,0,90.0,4.0,MANUAL,four wheel drive,4.0,Compact,Sedan,26,21,640,2000
6442,Subaru,1993,0,90.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,28,22,640,2000
6443,Subaru,1993,0,90.0,4.0,MANUAL,four wheel drive,4.0,Compact,Wagon,26,21,640,2000
6444,Subaru,1993,0,90.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,29,22,640,2000
6445,Subaru,1993,0,90.0,4.0,MANUAL,four wheel drive,4.0,Compact,Sedan,26,21,640,2000
6446,Subaru,1994,0,90.0,4.0,MANUAL,four wheel drive,4.0,Compact,Wagon,26,21,640,2000
6447,Land Rover,2013,0,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24,17,258,36400
6448,Land Rover,2013,0,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24,17,258,41500
6449,Land Rover,2013,0,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24,17,258,38900
6450,Land Rover,2014,0,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24,17,258,36600
6451,Land Rover,2014,0,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24,17,258,39100
6452,Land Rover,2014,0,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24,17,258,41700
6453,Land Rover,2015,0,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24,17,258,36600
6454,Land Rover,2015,0,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24,17,258,39100
6455,Land Rover,2015,0,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24,17,258,41700
6456,Land Rover,2008,0,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,17,12,258,48525
6457,Land Rover,2008,0,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,17,12,258,54025
6458,Land Rover,2009,0,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,17,12,258,45975
6459,Land Rover,2014,0,340.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,19,14,258,49700
6460,Land Rover,2014,0,340.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,19,14,258,59900
6461,Land Rover,2014,0,340.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,19,14,258,54600
6462,Land Rover,2014,0,340.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,19,14,258,69279
6463,Land Rover,2015,0,340.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,19,14,258,60600
6464,Land Rover,2015,0,340.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,19,14,258,50400
6465,Land Rover,2015,0,340.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,19,14,258,55300
6466,Land Rover,2016,0,340.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,19,15,258,50400
6467,Land Rover,2016,0,340.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,19,15,258,55300
6468,Land Rover,2016,0,340.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,19,15,258,60600
6469,Lexus,1998,0,290.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,23,17,454,4207
6470,Lexus,1999,0,290.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,23,16,454,4556
6471,Lexus,2000,0,290.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,23,16,454,5035
6472,Lexus,2004,0,290.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23,16,454,55375
6473,Lexus,2005,0,290.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23,16,454,56225
6474,Lexus,2006,0,278.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23,16,454,56525
6475,Lexus,2015,0,360.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,23,16,454,82305
6476,Lexus,2015,0,386.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,24,16,454,84500
6477,Lexus,2015,0,386.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,24,16,454,78820
6478,Lexus,2015,0,386.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,24,16,454,72520
6479,Lexus,2015,0,360.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,23,16,454,75465
6480,Lexus,2015,0,360.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,23,16,454,87500
6481,Lexus,2016,0,360.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,23,16,454,75465
6482,Lexus,2016,0,386.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,24,16,454,78820
6483,Lexus,2016,0,386.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,24,16,454,72520
6484,Lexus,2016,0,360.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,23,16,454,82305
6485,Lexus,2017,0,359.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,23,16,454,82305
6486,Lexus,2017,0,386.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,24,16,454,72520
6487,Lexus,2017,0,386.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,24,16,454,78820
6488,Lexus,2017,0,359.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,23,16,454,75465
6489,Lexus,2014,0,438.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,23,19,454,120060
6490,Lexus,2015,0,438.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,23,19,454,120440
6491,Lexus,2016,0,438.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,23,19,454,120440
6492,Lincoln,2004,0,232.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,24,17,61,36770
6493,Lincoln,2004,0,280.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,23,15,61,43370
6494,Lincoln,2004,0,232.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,24,17,61,36140
6495,Lincoln,2004,0,280.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,23,15,61,39970
6496,Lincoln,2004,0,232.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,24,17,61,32370
6497,Lincoln,2005,0,280.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,22,16,61,43590
6498,Lincoln,2005,0,232.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,24,17,61,32640
6499,Lincoln,2005,0,232.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,24,17,61,36360
6500,Lincoln,2005,0,232.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,24,17,61,36990
6501,Lincoln,2005,0,280.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,22,16,61,40190
6502,Lincoln,2006,0,280.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,23,16,61,39285
6503,Oldsmobile,1997,0,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,24,16,26,2136
6504,Oldsmobile,1997,0,205.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26,17,26,2080
6505,Oldsmobile,1998,0,195.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,17,26,2283
6506,Oldsmobile,1998,0,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,16,26,2444
6507,Oldsmobile,1999,0,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,16,26,2681
6508,Oldsmobile,1999,0,205.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,17,26,2356
6509,Ford,1990,0,150.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,22,15,5657,2000
6510,Ford,1990,0,150.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,22,15,5657,2000
6511,Ford,1990,0,150.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,22,15,5657,2000
6512,Ford,1990,0,150.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,22,15,5657,2000
6513,Ford,1990,0,150.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,22,15,5657,2000
6514,Ford,1990,0,150.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,22,15,5657,2000
6515,Ford,1991,0,150.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,22,15,5657,2000
6516,Ford,1991,0,150.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,22,15,5657,2000
6517,Ford,1991,0,150.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,22,15,5657,2000
6518,Ford,1991,0,150.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,22,15,5657,2000
6519,Ford,1991,0,150.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,22,15,5657,2000
6520,Ford,1991,0,150.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,22,15,5657,2000
6521,Ford,1991,0,150.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,22,15,5657,2000
6522,Buick,2009,0,292.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,22,15,155,40205
6523,Buick,2009,1,227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26,17,155,32520
6524,Buick,2009,1,227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26,17,155,29265
6525,Buick,2009,1,227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26,17,155,35770
6526,Buick,2009,1,227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26,17,155,33120
6527,Buick,2009,1,227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26,17,155,35270
6528,Buick,2009,1,227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26,17,155,30770
6529,Buick,2009,1,227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26,17,155,34670
6530,Buick,2010,1,227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26,17,155,35730
6531,Buick,2010,1,227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26,17,155,30930
6532,Buick,2010,1,227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26,17,155,34830
6533,Buick,2010,1,227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26,17,155,33230
6534,Buick,2010,1,227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26,17,155,32730
6535,Buick,2010,0,292.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,22,15,155,42515
6536,Buick,2010,1,227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26,17,155,29230
6537,Buick,2010,1,227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26,17,155,35625
6538,Buick,2010,1,227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26,17,155,36230
6539,Buick,2011,1,227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,17,155,29730
6540,Buick,2011,1,227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,17,155,35675
6541,Buick,2011,1,227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,17,155,33130
6542,Buick,2011,0,292.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,23,15,155,44460
6543,Chevrolet,1994,0,120.0,6.0,AUTOMATIC,front wheel drive,3.0,Compact,Passenger Minivan,21,17,1385,2000
6544,Chevrolet,1994,0,120.0,6.0,AUTOMATIC,front wheel drive,3.0,Compact,Cargo Minivan,21,17,1385,2000
6545,Chevrolet,1995,0,120.0,6.0,AUTOMATIC,front wheel drive,3.0,Compact,Passenger Minivan,21,17,1385,2000
6546,Chevrolet,1995,0,120.0,6.0,AUTOMATIC,front wheel drive,3.0,Compact,Cargo Minivan,21,17,1385,2000
6547,Chevrolet,1996,0,180.0,6.0,AUTOMATIC,front wheel drive,3.0,Compact,Passenger Minivan,24,17,1385,2000
6548,Chevrolet,1996,0,180.0,6.0,AUTOMATIC,front wheel drive,3.0,Compact,Cargo Minivan,24,17,1385,2000
6549,Chevrolet,1999,0,160.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26,17,1385,2000
6550,Chevrolet,1999,0,160.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26,17,1385,2000
6551,Chevrolet,1999,0,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,17,1385,2044
6552,Chevrolet,2000,0,175.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,18,1385,2100
6553,Chevrolet,2001,0,175.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26,18,1385,18890
6554,Lexus,1996,0,212.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,14,12,454,3667
6555,Lexus,1997,0,212.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,14,12,454,4282
6556,Lexus,2005,0,235.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,16,12,454,65225
6557,Lexus,2006,0,275.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,15,12,454,67395
6558,Lexus,2007,0,268.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,15,12,454,67395
6559,Lexus,2015,0,383.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,17,12,454,83180
6560,Lexus,2016,0,383.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,18,13,454,88880
6561,Lexus,2017,0,383.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,18,13,454,89380
6562,Mercedes-Benz,2013,2,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,28,20,617,51270
6563,Mercedes-Benz,2013,0,518.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,17,13,617,96100
6564,Mercedes-Benz,2013,0,402.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,20,14,617,58800
6565,Mercedes-Benz,2013,0,302.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,18,617,49770
6566,Mercedes-Benz,2013,0,302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,23,18,617,47270
6567,Mercedes-Benz,2014,0,518.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,17,13,617,97250
6568,Mercedes-Benz,2014,2,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,28,20,617,51790
6569,Mercedes-Benz,2014,0,302.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,22,17,617,50290
6570,Mercedes-Benz,2014,0,402.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,19,14,617,59450
6571,Mercedes-Benz,2014,0,302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,24,18,617,47790
6572,Mercedes-Benz,2015,0,329.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,22,18,617,62900
6573,Mercedes-Benz,2015,0,302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,24,18,617,48300
6574,Mercedes-Benz,2015,2,249.39736330600866,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,29,22,617,49800
6575,Mercedes-Benz,2015,0,518.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,17,13,617,98400
6576,Mercedes-Benz,2015,0,302.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,22,17,617,50800
6577,BMW,2016,0,365.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,3916,51700
6578,BMW,2017,0,365.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,3916,51700
6579,Infiniti,1990,0,162.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,23,17,190,2000
6580,Infiniti,1991,0,162.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,23,17,190,2000
6581,Infiniti,1991,0,162.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,23,17,190,2000
6582,Infiniti,1992,0,162.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,23,17,190,2000
6583,Infiniti,1992,0,162.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,23,17,190,2000
6584,Infiniti,2008,0,275.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23,16,190,43900
6585,Infiniti,2008,0,275.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,22,16,190,45650
6586,Infiniti,2009,0,303.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,17,190,45800
6587,Infiniti,2009,0,275.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,22,16,190,47950
6588,Infiniti,2010,0,303.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,17,190,45800
6589,Infiniti,2010,0,303.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,22,16,190,47950
6590,Infiniti,2011,0,330.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,17,190,49200
6591,Infiniti,2011,0,330.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,26,18,190,47050
6592,BMW,2015,0,425.0,6.0,MANUAL,rear wheel drive,4.0,Midsize,Sedan,26,17,3916,62000
6593,BMW,2016,0,425.0,6.0,MANUAL,rear wheel drive,4.0,Midsize,Sedan,26,17,3916,63500
6594,BMW,2017,0,425.0,6.0,MANUAL,rear wheel drive,4.0,Midsize,Sedan,26,17,3916,64000
6595,BMW,2016,0,493.0,6.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Midsize,Coupe,23,16,3916,133205
6596,Infiniti,2008,0,325.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,21,16,190,50250
6597,Infiniti,2008,0,325.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,20,14,190,52750
6598,Infiniti,2009,0,325.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,21,16,190,52150
6599,Infiniti,2009,0,325.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,20,14,190,54650
6600,Infiniti,2010,0,325.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,20,14,190,54650
6601,Infiniti,2010,0,325.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,21,16,190,52150
6602,BMW,2015,0,425.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,26,17,3916,64200
6603,BMW,2015,0,425.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,26,17,3916,72500
6604,BMW,2016,0,425.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,26,17,3916,74200
6605,BMW,2016,0,425.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,26,17,3916,65700
6606,BMW,2017,0,425.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,26,17,3916,74700
6607,BMW,2017,0,425.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,26,17,3916,66200
6608,Infiniti,2011,0,420.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,23,16,190,60950
6609,Infiniti,2011,0,420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,16,190,58450
6610,BMW,2014,0,552.0,8.0,AUTOMATED_MANUAL,rear wheel drive,4.0,Large,Sedan,20,14,3916,92900
6611,BMW,2015,0,560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,4.0,Large,Sedan,20,14,3916,93600
6612,BMW,2016,0,560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,4.0,Large,Sedan,20,14,3916,94100
6613,BMW,2015,0,560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,4.0,Large,Sedan,20,14,3916,115700
6614,BMW,2016,0,552.0,8.0,AUTOMATED_MANUAL,rear wheel drive,4.0,Large,Sedan,20,14,3916,117200
6615,BMW,2017,0,560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,4.0,Large,Sedan,20,14,3916,117500
6616,BMW,2015,0,560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Midsize,Convertible,20,14,3916,118200
6617,BMW,2015,0,560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Midsize,Coupe,20,14,3916,111900
6618,BMW,2016,0,552.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Midsize,Convertible,20,14,3916,119700
6619,BMW,2016,0,552.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Midsize,Coupe,20,14,3916,113400
6620,BMW,2017,0,560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Midsize,Coupe,20,14,3916,113700
6621,BMW,2017,0,560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Midsize,Convertible,22,15,3916,120000
6622,Porsche,2015,0,400.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,4dr SUV,23,17,1715,72300
6623,Porsche,2015,0,340.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,4dr SUV,23,17,1715,49900
6624,Porsche,2016,0,340.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,4dr SUV,23,17,1715,52600
6625,Porsche,2016,0,400.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,4dr SUV,23,17,1715,73900
6626,Porsche,2017,0,360.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,4dr SUV,23,17,1715,67200
6627,Porsche,2017,0,340.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,4dr SUV,23,17,1715,54400
6628,Porsche,2017,0,400.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,4dr SUV,23,17,1715,76000
6629,Porsche,2017,0,252.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,4dr SUV,25,20,1715,47500
6630,Dodge,2006,0,340.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Wagon,22,15,1851,32855
